,0
169544,0
169545,1
169546,0
169547,1
169548,0
169549,0
169550,0
169551,1
169552,1
169553,0
169554,0
169555,0
169556,0
169557,1
169558,1
169559,1
169560,1
169561,1
169562,0
169563,1
169564,1
169565,1
169566,1
169567,0
169568,0
169569,0
169570,1
169571,0
169572,1
169573,0
169574,1
169575,0
169576,0
169577,0
169578,1
169579,0
169580,0
169581,1
169582,1
169583,1
169584,1
169585,1
169586,1
169587,0
169588,1
169589,0
169590,1
169591,0
169592,0
169593,0
169594,1
169595,0
169596,1
169597,0
169598,0
169599,1
169600,0
169601,0
169602,0
169603,0
169604,0
169605,1
169606,1
169607,1
169608,1
169609,1
169610,1
169611,0
169612,1
169613,1
169614,1
169615,0
169616,1
169617,1
169618,1
169619,0
169620,0
169621,1
169622,0
169623,0
169624,0
169625,0
169626,0
169627,0
169628,0
169629,0
169630,1
169631,1
169632,1
169633,1
169634,1
169635,1
169636,1
169637,1
169638,0
169639,0
169640,1
169641,0
169642,0
169643,0
169644,0
169645,1
169646,1
169647,1
169648,1
169649,0
169650,0
169651,0
169652,0
169653,0
169654,0
169655,0
169656,1
169657,1
169658,0
169659,1
169660,1
169661,1
169662,1
169663,0
169664,0
169665,1
169666,0
169667,0
169668,1
169669,0
169670,0
169671,1
169672,1
169673,0
169674,0
169675,1
169676,0
169677,1
169678,1
169679,1
169680,1
169681,1
169682,1
169683,0
169684,1
169685,1
169686,0
169687,0
169688,0
169689,0
169690,0
169691,0
169692,1
169693,0
169694,1
169695,0
169696,1
169697,0
169698,0
169699,0
169700,1
169701,1
169702,1
169703,1
169704,1
169705,0
169706,1
169707,0
169708,1
169709,1
169710,0
169711,0
169712,0
169713,0
169714,1
169715,1
169716,1
169717,1
169718,1
169719,1
169720,0
169721,0
169722,1
169723,0
169724,0
169725,0
169726,0
169727,0
169728,1
169729,1
169730,1
169731,1
169732,1
169733,1
169734,1
169735,0
169736,0
169737,1
169738,1
169739,1
169740,1
169741,0
169742,1
169743,1
169744,1
169745,1
169746,0
169747,0
169748,0
169749,0
169750,1
169751,0
169752,1
169753,1
169754,1
169755,1
169756,1
169757,1
169758,0
169759,0
169760,0
169761,1
169762,1
169763,1
169764,0
169765,1
169766,1
169767,1
169768,0
169769,0
169770,0
169771,0
169772,0
169773,1
169774,1
169775,1
169776,1
169777,1
169778,1
169779,1
169780,1
169781,1
169782,1
169783,1
169784,0
169785,0
169786,0
169787,1
169788,1
169789,1
169790,1
169791,0
169792,1
169793,0
169794,0
169795,0
169796,0
169797,1
169798,0
169799,1
169800,1
169801,0
169802,1
169803,1
169804,1
169805,1
169806,1
169807,0
169808,0
169809,0
169810,0
169811,1
169812,0
169813,1
169814,1
169815,1
169816,1
169817,0
169818,0
169819,0
169820,0
169821,1
169822,0
169823,1
169824,1
169825,0
169826,1
169827,1
169828,1
169829,0
169830,0
169831,0
169832,1
169833,1
169834,0
169835,1
169836,1
169837,1
169838,1
169839,0
169840,0
169841,0
169842,0
169843,0
169844,1
169845,0
169846,1
169847,1
169848,1
169849,1
169850,1
169851,1
169852,1
169853,1
169854,1
169855,0
169856,0
169857,0
169858,1
169859,1
169860,0
169861,0
169862,0
169863,0
169864,0
169865,0
169866,0
169867,1
169868,0
169869,0
169870,1
169871,1
169872,1
169873,1
169874,1
169875,1
169876,1
169877,0
169878,1
169879,1
169880,1
169881,1
169882,0
169883,0
169884,1
169885,0
169886,1
169887,1
169888,0
169889,0
169890,1
169891,0
169892,0
169893,1
169894,0
169895,1
169896,1
169897,1
169898,1
169899,1
169900,1
169901,1
169902,0
169903,0
169904,1
169905,1
169906,1
169907,0
169908,1
169909,0
169910,0
169911,0
169912,1
169913,0
169914,0
169915,0
169916,0
169917,1
169918,1
169919,1
169920,1
169921,0
169922,1
169923,1
169924,1
169925,1
169926,1
169927,0
169928,0
169929,0
169930,1
169931,1
169932,1
169933,1
169934,0
169935,0
169936,0
169937,0
169938,0
169939,0
169940,0
169941,0
169942,0
169943,0
169944,1
169945,1
169946,1
169947,1
169948,1
169949,1
169950,1
169951,1
169952,1
169953,0
169954,0
169955,0
169956,0
169957,1
169958,0
169959,0
169960,0
169961,0
169962,0
169963,0
169964,0
169965,0
169966,0
169967,0
169968,1
169969,1
169970,0
169971,1
169972,1
169973,1
169974,1
169975,0
169976,0
169977,0
169978,0
169979,0
169980,0
169981,0
169982,0
169983,1
169984,1
169985,0
169986,0
169987,0
169988,1
169989,0
169990,1
169991,1
169992,1
169993,1
169994,1
169995,1
169996,1
169997,1
169998,0
169999,0
170000,0
170001,0
170002,0
170003,0
170004,0
170005,1
170006,1
170007,0
170008,1
170009,0
170010,0
170011,0
170012,1
170013,0
170014,0
170015,1
170016,0
170017,0
170018,1
170019,1
170020,1
170021,0
170022,0
170023,1
170024,0
170025,0
170026,1
170027,0
170028,1
170029,1
170030,0
170031,0
170032,0
170033,0
170034,0
170035,0
170036,0
170037,1
170038,1
170039,1
170040,1
170041,0
170042,1
170043,1
170044,1
170045,1
170046,0
170047,0
170048,0
170049,0
170050,1
170051,1
170052,0
170053,1
170054,0
170055,0
170056,1
170057,0
170058,0
170059,0
170060,0
170061,0
170062,0
170063,1
170064,0
170065,0
170066,1
170067,1
170068,1
170069,1
170070,1
170071,1
170072,0
170073,0
170074,1
170075,0
170076,0
170077,1
170078,1
170079,1
170080,0
170081,0
170082,0
170083,0
170084,1
170085,0
170086,1
170087,1
170088,1
170089,1
170090,0
170091,1
170092,1
170093,1
170094,0
170095,1
170096,0
170097,0
170098,1
170099,0
170100,1
170101,1
170102,0
170103,0
170104,1
170105,0
170106,0
170107,0
170108,0
170109,1
170110,1
170111,1
170112,1
170113,1
170114,1
170115,0
170116,1
170117,0
170118,0
170119,1
170120,1
170121,0
170122,0
170123,0
170124,1
170125,0
170126,0
170127,0
170128,0
170129,0
170130,0
170131,0
170132,0
170133,0
170134,0
170135,1
170136,0
170137,1
170138,0
170139,1
170140,1
170141,0
170142,0
170143,0
170144,0
170145,0
170146,1
170147,1
170148,0
170149,1
170150,1
170151,0
170152,1
170153,0
170154,0
170155,0
170156,0
170157,1
170158,1
170159,0
170160,1
170161,1
170162,1
170163,0
170164,1
170165,1
170166,0
170167,0
170168,0
170169,1
170170,0
170171,0
170172,0
170173,0
170174,1
170175,0
170176,0
170177,0
170178,0
170179,0
170180,0
170181,0
170182,1
170183,0
170184,0
170185,0
170186,1
170187,0
170188,1
170189,1
170190,0
170191,0
170192,1
170193,0
170194,0
170195,0
170196,0
170197,1
170198,1
170199,0
170200,0
170201,0
170202,0
170203,0
170204,0
170205,1
170206,1
170207,1
170208,1
170209,1
170210,1
170211,0
170212,1
170213,1
170214,1
170215,0
170216,0
170217,0
170218,0
170219,1
170220,1
170221,0
170222,1
170223,0
170224,0
170225,0
170226,0
170227,0
170228,1
170229,0
170230,1
170231,0
170232,1
170233,1
170234,0
170235,1
170236,1
170237,1
170238,1
170239,0
170240,0
170241,0
170242,1
170243,0
170244,0
170245,0
170246,0
170247,1
170248,1
170249,0
170250,0
170251,0
170252,0
170253,0
170254,1
170255,1
170256,1
170257,1
170258,1
170259,0
170260,1
170261,1
170262,1
170263,0
170264,1
170265,1
170266,0
170267,0
170268,1
170269,1
170270,1
170271,1
170272,0
170273,0
170274,0
170275,0
170276,0
170277,0
170278,1
170279,1
170280,0
170281,1
170282,1
170283,0
170284,1
170285,1
170286,1
170287,0
170288,0
170289,0
170290,0
170291,0
170292,1
170293,1
170294,0
170295,1
170296,0
170297,0
170298,1
170299,0
170300,1
170301,1
170302,1
170303,1
170304,1
170305,1
170306,1
170307,0
170308,0
170309,1
170310,0
170311,0
170312,0
170313,0
170314,1
170315,1
170316,0
170317,0
170318,0
170319,1
170320,0
170321,0
170322,0
170323,0
170324,1
170325,1
170326,0
170327,1
170328,1
170329,1
170330,1
170331,0
170332,1
170333,1
170334,0
170335,0
170336,0
170337,1
170338,1
170339,1
170340,0
170341,1
170342,0
170343,1
170344,0
170345,0
170346,0
170347,0
170348,0
170349,1
170350,1
170351,1
170352,1
170353,1
170354,1
170355,1
170356,1
170357,1
170358,1
170359,0
170360,1
170361,0
170362,0
170363,1
170364,1
170365,0
170366,0
170367,0
170368,0
170369,0
170370,0
170371,0
170372,0
170373,0
170374,1
170375,1
170376,0
170377,1
170378,1
170379,1
170380,1
170381,0
170382,1
170383,1
170384,1
170385,1
170386,1
170387,0
170388,0
170389,0
170390,0
170391,1
170392,0
170393,0
170394,0
170395,0
170396,0
170397,1
170398,1
170399,1
170400,1
170401,1
170402,0
170403,1
170404,1
170405,1
170406,0
170407,1
170408,0
170409,1
170410,1
170411,1
170412,1
170413,1
170414,1
170415,0
170416,1
170417,0
170418,0
170419,0
170420,1
170421,1
170422,1
170423,1
170424,1
170425,1
170426,0
170427,0
170428,1
170429,1
170430,0
170431,0
170432,0
170433,1
170434,0
170435,1
170436,1
170437,1
170438,1
170439,1
170440,1
170441,1
170442,0
170443,0
170444,0
170445,1
170446,1
170447,1
170448,1
170449,1
170450,1
170451,1
170452,1
170453,1
170454,1
170455,0
170456,0
170457,0
170458,0
170459,1
170460,1
170461,0
170462,1
170463,1
170464,1
170465,0
170466,0
170467,0
170468,0
170469,1
170470,1
170471,0
170472,1
170473,1
170474,1
170475,1
170476,1
170477,1
170478,0
170479,0
170480,1
170481,0
170482,1
170483,0
170484,1
170485,1
170486,1
170487,0
170488,1
170489,0
170490,0
170491,0
170492,0
170493,1
170494,0
170495,1
170496,1
170497,1
170498,1
170499,1
170500,1
170501,0
170502,0
170503,0
170504,0
170505,0
170506,1
170507,0
170508,1
170509,0
170510,1
170511,1
170512,1
170513,1
170514,0
170515,0
170516,0
170517,1
170518,1
170519,0
170520,1
170521,1
170522,1
170523,1
170524,1
170525,1
170526,0
170527,0
170528,0
170529,0
170530,1
170531,1
170532,1
170533,1
170534,1
170535,0
170536,0
170537,0
170538,0
170539,0
170540,0
170541,1
170542,1
170543,1
170544,0
170545,1
170546,1
170547,1
170548,1
170549,1
170550,0
170551,0
170552,0
170553,0
170554,1
170555,0
170556,0
170557,1
170558,0
170559,0
170560,1
170561,0
170562,0
170563,0
170564,0
170565,1
170566,1
170567,0
170568,1
170569,1
170570,1
170571,1
170572,1
170573,0
170574,0
170575,0
170576,0
170577,0
170578,0
170579,0
170580,1
170581,0
170582,1
170583,0
170584,1
170585,1
170586,0
170587,0
170588,1
170589,1
170590,0
170591,1
170592,1
170593,0
170594,1
170595,1
170596,1
170597,0
170598,0
170599,0
170600,0
170601,1
170602,0
170603,1
170604,0
170605,1
170606,0
170607,1
170608,0
170609,0
170610,0
170611,0
170612,0
170613,0
170614,0
170615,1
170616,1
170617,1
170618,1
170619,1
170620,1
170621,1
170622,0
170623,0
170624,1
170625,0
170626,0
170627,0
170628,0
170629,0
170630,0
170631,0
170632,0
170633,1
170634,0
170635,1
170636,0
170637,1
170638,1
170639,1
170640,0
170641,1
170642,1
170643,0
170644,1
170645,1
170646,0
170647,1
170648,0
170649,0
170650,0
170651,1
170652,0
170653,1
170654,1
170655,1
170656,0
170657,0
170658,0
170659,1
170660,0
170661,0
170662,1
170663,1
170664,0
170665,1
170666,1
170667,0
170668,0
170669,1
170670,0
170671,0
170672,0
170673,0
170674,0
170675,1
170676,1
170677,1
170678,0
170679,0
170680,1
170681,0
170682,0
170683,0
170684,0
170685,0
170686,1
170687,1
170688,1
170689,1
170690,1
170691,1
170692,1
170693,0
170694,0
170695,0
170696,0
170697,0
170698,0
170699,1
170700,1
170701,1
170702,1
170703,1
170704,0
170705,0
170706,0
170707,0
170708,0
170709,1
170710,0
170711,1
170712,1
170713,1
170714,1
170715,1
170716,1
170717,1
170718,1
170719,1
170720,0
170721,1
170722,1
170723,1
170724,1
170725,1
170726,0
170727,0
170728,0
170729,0
170730,0
170731,0
170732,0
170733,1
170734,0
170735,1
170736,1
170737,1
170738,0
170739,1
170740,1
170741,1
170742,1
170743,0
170744,1
170745,0
170746,1
170747,0
170748,1
170749,1
170750,1
170751,1
170752,1
170753,0
170754,0
170755,0
170756,0
170757,0
170758,1
170759,0
170760,1
170761,1
170762,0
170763,1
170764,0
170765,1
170766,0
170767,0
170768,1
170769,0
170770,0
170771,1
170772,1
170773,1
170774,1
170775,1
170776,1
170777,0
170778,0
170779,0
170780,0
170781,0
170782,1
170783,1
170784,1
170785,1
170786,0
170787,1
170788,1
170789,1
170790,0
170791,1
170792,0
170793,0
170794,0
170795,1
170796,0
170797,1
170798,1
170799,0
170800,0
170801,1
170802,1
170803,1
170804,0
170805,0
170806,1
170807,1
170808,1
170809,1
170810,0
170811,1
170812,1
170813,1
170814,0
170815,0
170816,1
170817,0
170818,0
170819,0
170820,0
170821,0
170822,1
170823,0
170824,1
170825,0
170826,0
170827,0
170828,0
170829,1
170830,0
170831,1
170832,1
170833,1
170834,1
170835,0
170836,0
170837,1
170838,0
170839,0
170840,0
170841,1
170842,1
170843,1
170844,1
170845,0
170846,1
170847,1
170848,0
170849,1
170850,0
170851,0
170852,0
170853,1
170854,1
170855,0
170856,1
170857,1
170858,1
170859,1
170860,1
170861,0
170862,0
170863,1
170864,1
170865,0
170866,1
170867,1
170868,1
170869,1
170870,1
170871,1
170872,1
170873,0
170874,0
170875,1
170876,0
170877,1
170878,0
170879,1
170880,1
170881,0
170882,1
170883,0
170884,1
170885,1
170886,0
170887,0
170888,1
170889,0
170890,0
170891,0
170892,1
170893,1
170894,1
170895,0
170896,1
170897,0
170898,0
170899,0
170900,0
170901,0
170902,1
170903,1
170904,1
170905,1
170906,1
170907,1
170908,1
170909,0
170910,0
170911,0
170912,0
170913,0
170914,1
170915,1
170916,1
170917,0
170918,0
170919,1
170920,0
170921,0
170922,0
170923,0
170924,0
170925,1
170926,1
170927,0
170928,1
170929,1
170930,1
170931,1
170932,1
170933,1
170934,1
170935,1
170936,0
170937,0
170938,0
170939,1
170940,0
170941,1
170942,1
170943,1
170944,1
170945,0
170946,0
170947,0
170948,1
170949,0
170950,1
170951,0
170952,0
170953,1
170954,1
170955,1
170956,1
170957,1
170958,1
170959,0
170960,0
170961,0
170962,0
170963,0
170964,0
170965,0
170966,0
170967,0
170968,1
170969,0
170970,0
170971,0
170972,0
170973,0
170974,1
170975,0
170976,1
170977,1
170978,1
170979,1
170980,1
170981,1
170982,0
170983,0
170984,1
170985,0
170986,1
170987,0
170988,1
170989,0
170990,1
170991,0
170992,1
170993,0
170994,0
170995,0
170996,0
170997,0
170998,0
170999,0
171000,1
171001,1
171002,1
171003,0
171004,1
171005,1
171006,1
171007,0
171008,0
171009,0
171010,0
171011,1
171012,1
171013,0
171014,0
171015,1
171016,0
171017,0
171018,0
171019,0
171020,0
171021,0
171022,1
171023,1
171024,1
171025,0
171026,1
171027,1
171028,0
171029,1
171030,0
171031,0
171032,0
171033,1
171034,1
171035,1
171036,1
171037,0
171038,1
171039,0
171040,1
171041,0
171042,0
171043,0
171044,0
171045,0
171046,1
171047,1
171048,1
171049,1
171050,0
171051,1
171052,1
171053,1
171054,0
171055,0
171056,0
171057,0
171058,1
171059,1
171060,1
171061,0
171062,1
171063,0
171064,0
171065,0
171066,0
171067,0
171068,0
171069,0
171070,1
171071,0
171072,1
171073,1
171074,1
171075,1
171076,1
171077,1
171078,0
171079,1
171080,0
171081,0
171082,1
171083,0
171084,0
171085,1
171086,0
171087,1
171088,1
171089,0
171090,0
171091,0
171092,0
171093,0
171094,1
171095,1
171096,0
171097,0
171098,0
171099,1
171100,1
171101,1
171102,0
171103,0
171104,0
171105,1
171106,0
171107,1
171108,1
171109,0
171110,1
171111,0
171112,0
171113,0
171114,0
171115,0
171116,0
171117,0
171118,0
171119,0
171120,1
171121,1
171122,0
171123,1
171124,0
171125,1
171126,1
171127,0
171128,1
171129,1
171130,0
171131,0
171132,1
171133,1
171134,1
171135,1
171136,1
171137,0
171138,0
171139,0
171140,0
171141,1
171142,0
171143,1
171144,1
171145,1
171146,1
171147,1
171148,1
171149,1
171150,0
171151,0
171152,1
171153,0
171154,0
171155,0
171156,0
171157,0
171158,1
171159,1
171160,0
171161,0
171162,0
171163,1
171164,0
171165,1
171166,1
171167,1
171168,1
171169,1
171170,1
171171,1
171172,1
171173,1
171174,0
171175,0
171176,0
171177,0
171178,0
171179,1
171180,1
171181,1
171182,0
171183,0
171184,1
171185,0
171186,0
171187,0
171188,1
171189,0
171190,0
171191,1
171192,1
171193,1
171194,1
171195,1
171196,1
171197,0
171198,1
171199,1
171200,0
171201,0
171202,1
171203,0
171204,1
171205,0
171206,0
171207,1
171208,1
171209,0
171210,0
171211,0
171212,0
171213,1
171214,1
171215,0
171216,0
171217,1
171218,0
171219,1
171220,1
171221,0
171222,0
171223,0
171224,0
171225,0
171226,0
171227,0
171228,0
171229,0
171230,1
171231,0
171232,0
171233,0
171234,0
171235,0
171236,0
171237,1
171238,0
171239,0
171240,1
171241,1
171242,0
171243,1
171244,1
171245,1
171246,1
171247,1
171248,1
171249,0
171250,1
171251,0
171252,1
171253,0
171254,0
171255,0
171256,0
171257,0
171258,0
171259,0
171260,0
171261,0
171262,1
171263,1
171264,1
171265,0
171266,1
171267,1
171268,1
171269,1
171270,0
171271,1
171272,0
171273,0
171274,1
171275,1
171276,1
171277,1
171278,0
171279,1
171280,0
171281,0
171282,0
171283,0
171284,0
171285,0
171286,1
171287,1
171288,1
171289,1
171290,1
171291,1
171292,1
171293,1
171294,1
171295,1
171296,0
171297,0
171298,0
171299,0
171300,0
171301,1
171302,0
171303,1
171304,1
171305,0
171306,0
171307,0
171308,0
171309,0
171310,0
171311,1
171312,1
171313,1
171314,1
171315,1
171316,0
171317,1
171318,1
171319,0
171320,0
171321,0
171322,1
171323,0
171324,0
171325,1
171326,1
171327,0
171328,0
171329,0
171330,0
171331,0
171332,0
171333,0
171334,1
171335,1
171336,0
171337,1
171338,1
171339,0
171340,1
171341,1
171342,0
171343,0
171344,0
171345,1
171346,0
171347,0
171348,1
171349,1
171350,1
171351,1
171352,1
171353,0
171354,0
171355,0
171356,0
171357,0
171358,1
171359,1
171360,0
171361,1
171362,0
171363,1
171364,1
171365,0
171366,1
171367,1
171368,0
171369,1
171370,0
171371,1
171372,0
171373,1
171374,0
171375,1
171376,0
171377,0
171378,0
171379,0
171380,0
171381,0
171382,1
171383,0
171384,1
171385,0
171386,1
171387,1
171388,1
171389,1
171390,0
171391,0
171392,0
171393,0
171394,0
171395,0
171396,0
171397,0
171398,0
171399,0
171400,0
171401,0
171402,0
171403,0
171404,0
171405,0
171406,1
171407,1
171408,1
171409,1
171410,1
171411,1
171412,1
171413,0
171414,0
171415,0
171416,1
171417,1
171418,1
171419,0
171420,1
171421,1
171422,0
171423,1
171424,1
171425,0
171426,0
171427,0
171428,0
171429,0
171430,1
171431,1
171432,1
171433,1
171434,0
171435,1
171436,1
171437,1
171438,1
171439,0
171440,1
171441,1
171442,0
171443,1
171444,1
171445,0
171446,0
171447,1
171448,1
171449,1
171450,0
171451,0
171452,0
171453,0
171454,1
171455,1
171456,1
171457,1
171458,1
171459,1
171460,0
171461,1
171462,1
171463,1
171464,1
171465,1
171466,1
171467,1
171468,1
171469,1
171470,0
171471,0
171472,0
171473,0
171474,0
171475,0
171476,0
171477,0
171478,0
171479,0
171480,1
171481,1
171482,1
171483,1
171484,1
171485,1
171486,1
171487,1
171488,1
171489,0
171490,0
171491,0
171492,0
171493,1
171494,0
171495,1
171496,1
171497,0
171498,0
171499,0
171500,0
171501,1
171502,1
171503,1
171504,1
171505,1
171506,1
171507,0
171508,1
171509,1
171510,1
171511,1
171512,1
171513,1
171514,1
171515,1
171516,1
171517,0
171518,1
171519,0
171520,1
171521,0
171522,0
171523,0
171524,0
171525,1
171526,1
171527,0
171528,1
171529,1
171530,1
171531,1
171532,1
171533,0
171534,0
171535,0
171536,0
171537,1
171538,1
171539,0
171540,1
171541,0
171542,0
171543,1
171544,1
171545,0
171546,0
171547,0
171548,0
171549,1
171550,1
171551,1
171552,1
171553,1
171554,1
171555,1
171556,1
171557,1
171558,1
171559,0
171560,0
171561,0
171562,1
171563,1
171564,1
171565,1
171566,0
171567,1
171568,1
171569,0
171570,0
171571,0
171572,0
171573,0
171574,1
171575,1
171576,1
171577,0
171578,1
171579,1
171580,1
171581,1
171582,0
171583,0
171584,0
171585,0
171586,1
171587,1
171588,0
171589,0
171590,1
171591,1
171592,1
171593,0
171594,0
171595,0
171596,0
171597,0
171598,1
171599,1
171600,0
171601,1
171602,1
171603,1
171604,0
171605,1
171606,1
171607,0
171608,0
171609,0
171610,1
171611,0
171612,0
171613,1
171614,0
171615,1
171616,1
171617,0
171618,0
171619,0
171620,0
171621,1
171622,1
171623,1
171624,1
171625,1
171626,1
171627,1
171628,0
171629,1
171630,0
171631,0
171632,1
171633,0
171634,0
171635,1
171636,1
171637,1
171638,0
171639,1
171640,0
171641,0
171642,1
171643,0
171644,0
171645,0
171646,0
171647,0
171648,1
171649,1
171650,1
171651,1
171652,1
171653,1
171654,0
171655,1
171656,0
171657,1
171658,0
171659,1
171660,1
171661,0
171662,0
171663,1
171664,0
171665,0
171666,0
171667,0
171668,0
171669,1
171670,1
171671,1
171672,1
171673,1
171674,1
171675,1
171676,1
171677,1
171678,0
171679,0
171680,0
171681,0
171682,0
171683,0
171684,1
171685,1
171686,1
171687,0
171688,0
171689,0
171690,0
171691,0
171692,0
171693,0
171694,0
171695,1
171696,1
171697,1
171698,0
171699,1
171700,1
171701,1
171702,0
171703,0
171704,0
171705,0
171706,1
171707,1
171708,1
171709,1
171710,0
171711,1
171712,0
171713,0
171714,0
171715,0
171716,0
171717,1
171718,1
171719,0
171720,1
171721,1
171722,1
171723,1
171724,1
171725,1
171726,1
171727,1
171728,1
171729,0
171730,0
171731,1
171732,1
171733,1
171734,0
171735,0
171736,1
171737,0
171738,0
171739,0
171740,0
171741,1
171742,1
171743,1
171744,1
171745,1
171746,1
171747,1
171748,1
171749,1
171750,1
171751,0
171752,0
171753,0
171754,1
171755,1
171756,1
171757,0
171758,1
171759,1
171760,0
171761,0
171762,0
171763,0
171764,0
171765,0
171766,1
171767,1
171768,0
171769,0
171770,1
171771,1
171772,1
171773,1
171774,0
171775,1
171776,0
171777,1
171778,1
171779,0
171780,0
171781,1
171782,0
171783,0
171784,1
171785,0
171786,0
171787,1
171788,0
171789,0
171790,1
171791,0
171792,0
171793,1
171794,0
171795,1
171796,1
171797,1
171798,0
171799,0
171800,0
171801,0
171802,1
171803,1
171804,1
171805,1
171806,0
171807,1
171808,0
171809,0
171810,0
171811,0
171812,0
171813,1
171814,1
171815,1
171816,0
171817,1
171818,0
171819,0
171820,1
171821,1
171822,1
171823,0
171824,0
171825,1
171826,1
171827,0
171828,0
171829,1
171830,1
171831,1
171832,1
171833,0
171834,0
171835,0
171836,0
171837,0
171838,1
171839,0
171840,1
171841,1
171842,0
171843,1
171844,1
171845,1
171846,0
171847,0
171848,1
171849,1
171850,0
171851,1
171852,1
171853,0
171854,1
171855,0
171856,1
171857,0
171858,0
171859,1
171860,0
171861,1
171862,1
171863,0
171864,0
171865,1
171866,1
171867,0
171868,1
171869,1
171870,1
171871,0
171872,0
171873,1
171874,1
171875,0
171876,0
171877,0
171878,0
171879,0
171880,1
171881,0
171882,0
171883,0
171884,0
171885,1
171886,1
171887,1
171888,1
171889,1
171890,0
171891,1
171892,1
171893,1
171894,0
171895,0
171896,0
171897,1
171898,1
171899,0
171900,0
171901,1
171902,0
171903,0
171904,0
171905,0
171906,0
171907,0
171908,0
171909,1
171910,0
171911,1
171912,1
171913,1
171914,1
171915,0
171916,1
171917,1
171918,0
171919,1
171920,0
171921,0
171922,0
171923,1
171924,0
171925,0
171926,1
171927,1
171928,1
171929,0
171930,0
171931,0
171932,0
171933,0
171934,0
171935,1
171936,1
171937,1
171938,1
171939,1
171940,1
171941,0
171942,0
171943,0
171944,0
171945,0
171946,0
171947,0
171948,1
171949,0
171950,1
171951,0
171952,0
171953,0
171954,0
171955,0
171956,0
171957,0
171958,1
171959,1
171960,1
171961,1
171962,0
171963,1
171964,1
171965,1
171966,1
171967,1
171968,0
171969,0
171970,0
171971,1
171972,0
171973,0
171974,1
171975,0
171976,1
171977,0
171978,0
171979,0
171980,0
171981,1
171982,0
171983,1
171984,1
171985,1
171986,0
171987,1
171988,1
171989,1
171990,0
171991,0
171992,0
171993,0
171994,0
171995,0
171996,0
171997,0
171998,0
171999,1
172000,1
172001,0
172002,0
172003,0
172004,0
172005,0
172006,1
172007,1
172008,1
172009,1
172010,1
172011,0
172012,1
172013,1
172014,0
172015,1
172016,0
172017,0
172018,0
172019,1
172020,0
172021,1
172022,0
172023,0
172024,0
172025,0
172026,0
172027,0
172028,0
172029,0
172030,1
172031,1
172032,1
172033,1
172034,1
172035,1
172036,1
172037,1
172038,0
172039,0
172040,1
172041,1
172042,0
172043,0
172044,1
172045,1
172046,0
172047,0
172048,1
172049,0
172050,0
172051,0
172052,0
172053,0
172054,0
172055,1
172056,1
172057,1
172058,1
172059,1
172060,1
172061,1
172062,1
172063,0
172064,0
172065,0
172066,0
172067,1
172068,1
172069,1
172070,0
172071,1
172072,1
172073,0
172074,0
172075,0
172076,0
172077,0
172078,1
172079,1
172080,1
172081,0
172082,1
172083,1
172084,1
172085,1
172086,1
172087,0
172088,0
172089,1
172090,1
172091,1
172092,1
172093,0
172094,1
172095,0
172096,1
172097,0
172098,0
172099,0
172100,0
172101,1
172102,1
172103,1
172104,1
172105,1
172106,1
172107,1
172108,1
172109,1
172110,1
172111,1
172112,1
172113,0
172114,1
172115,0
172116,1
172117,0
172118,1
172119,0
172120,0
172121,0
172122,0
172123,0
172124,0
172125,1
172126,1
172127,1
172128,1
172129,1
172130,1
172131,1
172132,0
172133,1
172134,0
172135,0
172136,1
172137,0
172138,0
172139,0
172140,1
172141,0
172142,1
172143,0
172144,1
172145,0
172146,0
172147,0
172148,0
172149,0
172150,1
172151,0
172152,1
172153,0
172154,0
172155,1
172156,0
172157,1
172158,1
172159,1
172160,1
172161,0
172162,1
172163,1
172164,1
172165,0
172166,1
172167,1
172168,1
172169,0
172170,0
172171,0
172172,0
172173,0
172174,0
172175,0
172176,1
172177,1
172178,1
172179,1
172180,1
172181,1
172182,0
172183,0
172184,1
172185,0
172186,1
172187,0
172188,0
172189,1
172190,0
172191,1
172192,1
172193,1
172194,1
172195,0
172196,0
172197,0
172198,1
172199,1
172200,1
172201,1
172202,1
172203,1
172204,1
172205,1
172206,0
172207,0
172208,0
172209,0
172210,1
172211,1
172212,0
172213,1
172214,1
172215,1
172216,0
172217,0
172218,0
172219,0
172220,0
172221,0
172222,0
172223,1
172224,1
172225,1
172226,1
172227,1
172228,1
172229,1
172230,0
172231,0
172232,0
172233,0
172234,0
172235,1
172236,0
172237,1
172238,0
172239,0
172240,1
172241,0
172242,0
172243,0
172244,0
172245,1
172246,0
172247,0
172248,1
172249,1
172250,1
172251,1
172252,1
172253,1
172254,0
172255,1
172256,0
172257,1
172258,1
172259,0
172260,0
172261,1
172262,0
172263,0
172264,0
172265,0
172266,0
172267,0
172268,1
172269,1
172270,1
172271,0
172272,1
172273,1
172274,1
172275,1
172276,0
172277,1
172278,1
172279,0
172280,1
172281,0
172282,1
172283,0
172284,0
172285,1
172286,0
172287,0
172288,0
172289,1
172290,0
172291,0
172292,0
172293,1
172294,1
172295,1
172296,1
172297,1
172298,0
172299,0
172300,1
172301,1
172302,1
172303,0
172304,0
172305,0
172306,0
172307,1
172308,0
172309,1
172310,1
172311,0
172312,0
172313,0
172314,0
172315,0
172316,1
172317,0
172318,1
172319,0
172320,1
172321,1
172322,0
172323,1
172324,1
172325,1
172326,0
172327,0
172328,0
172329,0
172330,0
172331,0
172332,1
172333,1
172334,1
172335,0
172336,0
172337,0
172338,0
172339,1
172340,0
172341,1
172342,0
